,line_id,tag_type,country,length,voltage,circuits,tag_frequency,bus0,bus1,underground,under_construction,dc,geometry,bounds,bus_0_coors,bus_1_coors,bus0_lon,bus0_lat,bus1_lon,bus1_lat
0,124795784_0,line,BO,41065.26699136702,115000,1.0,50.0,0,78,False,False,False,"LINESTRING (-67.835 -16.2861, -67.83512859999962 -16.286052400000088, -67.83590910000002 -16.2858567, -67.836864 -16.2859365, -67.84062980000002 -16.2846647, -67.843658 -16.2850869, -67.84589230000002 -16.2851693, -67.85077660000002 -16.2855194, -67.85387990000002 -16.2871826, -67.85768870000003 -16.2891135, -67.86229130000002 -16.2895358, -67.86457120000003 -16.2897829, -67.868219 -16.2887273, -67.87054720000002 -16.2880683, -67.87523030000001 -16.2868634, -67.87735460000002 -16.2862867, -67.88241330000002 -16.2865647, -67.88692480000003 -16.2884544, -67.89273980000003 -16.2916366, -67.89378050000003 -16.2930783, -67.89724590000003 -16.2981551, -67.90051280000003 -16.302892, -67.90137110000003 -16.3041843, -67.90248690000003 -16.3057289, -67.90674090000003 -16.309266, -67.91332880000019 -16.315630299999945, -67.91770730000002 -16.3172522, -67.91948830000001 -16.3174993, -67.92225630000002 -16.3186885, -67.92328630000002 -16.3191619, -67.9267034 -16.3209432, -67.928184 -16.3218956, -67.93085920000001 -16.3233776, -67.93235050000001 -16.3242527, -67.93455690000002 -16.3254687, -67.9376629 -16.3271933, -67.94122870000001 -16.3292104, -67.94443660000002 -16.3300649, -67.94601910000002 -16.3305594, -67.94966850000002 -16.3308793, -67.95210930000002 -16.3310956, -67.96124490000001 -16.3314145, -67.96307790000002 -16.3312901, -67.96480860000007 -16.331232900000078, -67.98056930000008 -16.329668200000082, -67.98363240000008 -16.329132800000078, -67.98723730000007 -16.32865560000008, -67.99015550000007 -16.328041400000078, -67.99658740000007 -16.327081, -67.99944630000007 -16.326345300000078, -68.00231060000007 -16.32539110000008, -68.00710310000007 -16.323815600000078, -68.01163490000008 -16.32228680000008, -68.01420350000008 -16.32141780000008, -68.01821990000008 -16.32148520000008, -68.02285340000007 -16.32158480000008, -68.03132750000007 -16.325424, -68.03284030000007 -16.327088900000078, -68.03863930000007 -16.333848300000078, -68.04075790000009 -16.33634150000009, -68.04243780000009 -16.339698900000084, -68.04346990000009 -16.341788700000084, -68.04328480000008 -16.345170800000083, -68.04307830000009 -16.348853900000083, -68.04285030000008 -16.352565100000085, -68.04268940000009 -16.355530100000085, -68.04245070000007 -16.359351800000084, -68.04224150000007 -16.363145300000085, -68.0416353000001 -16.365219600000085, -68.04049720000009 -16.369013500000086, -68.03997960000008 -16.370763600000085, -68.03945650000009 -16.372516100000087, -68.03823690000009 -16.376609900000084, -68.03690310000009 -16.381232, -68.03571030000009 -16.387147600000084, -68.03553510000009 -16.393012300000084, -68.03901740000009 -16.398379500000086, -68.04084670000009 -16.401186600000084, -68.04201620000009 -16.403005800000084, -68.04426650000009 -16.405169700000084, -68.04660270000008 -16.407485600000086, -68.05350140000009 -16.410133, -68.05503020000009 -16.410735, -68.05846880000009 -16.412307200000082, -68.06273810000009 -16.414237400000083, -68.0639049000001 -16.415668, -68.06681770000009 -16.419244100000082, -68.06937470000008 -16.422385, -68.0727328000001 -16.42652970000008, -68.07426970000009 -16.42841550000008, -68.077509 -16.43239590000008, -68.0793793000001 -16.43471090000008, -68.0811595000001 -16.43688790000008, -68.0852829000001 -16.440725600000082, -68.08683240000009 -16.44217950000008, -68.08835389999999 -16.443396799999988, -68.0957 -16.4503)","MULTIPOINT ((-67.835 -16.2861), (-68.0957 -16.4503))",POINT (-67.835 -16.2861),POINT (-68.0957 -16.4503),-67.835,-16.2861,-68.0957,-16.4503
1,124797636_0,line,BO,55735.57860816967,115000,1.0,50.0,39,14,False,False,False,"LINESTRING (-67.977 -16.0417, -67.97700790000022 -16.04169619999994, -67.97664199999976 -16.044364799999954, -67.97889499999977 -16.044895799999956, -67.98037019999977 -16.045153599999956, -67.98207970000021 -16.04555329999994, -67.98535379999977 -16.046318699999958, -67.99506039999994 -16.047556499999985, -67.99718449999995 -16.047848099999985, -68.00126859999995 -16.048268799999985, -68.00369619999995 -16.049067199999985, -68.00493979999995 -16.049511799999987, -68.00704409999994 -16.05101769999999, -68.01003869999994 -16.05306859999999, -68.01467 -16.055903399999988, -68.01720209999993 -16.058504, -68.01909739999994 -16.060454399999987, -68.021127 -16.062629499999986, -68.02233079999993 -16.063858, -68.02420129999993 -16.065622, -68.02904649999994 -16.07031849999999, -68.03101559999993 -16.07221249999999, -68.03365319999993 -16.07480269999999, -68.03525949999994 -16.0769631, -68.03847819999994 -16.0806308, -68.04074159999995 -16.0837281, -68.04301989999995 -16.0859125, -68.04429030000017 -16.089094400000025, -68.04482780000016 -16.089482400000026, -68.04338270000015 -16.09193660000003, -68.04472210000014 -16.09438670000003, -68.05078570000018 -16.09598630000002, -68.05419610000018 -16.096857900000025, -68.05706720000015 -16.099144100000018, -68.06333030000016 -16.1028924, -68.06528520000015 -16.1045555, -68.07090280000016 -16.1070835, -68.07111090000014 -16.1073565, -68.07394570000014 -16.1064455, -68.07527410000014 -16.1080785, -68.07689080000013 -16.1100912, -68.07759 -16.1116671, -68.0783549000001 -16.1133336, -68.07930870000007 -16.1155028, -68.07965210000003 -16.11912309999999, -68.08026910000004 -16.12079719999998, -68.08300250000005 -16.120747799999982, -68.08545760000004 -16.121676099999984, -68.08783650000005 -16.12261089999998, -68.090072 -16.1242054, -68.090665 -16.1251094, -68.09123930000008 -16.12569679999999, -68.09271380000013 -16.12696839999999, -68.0932393000001 -16.127439099999986, -68.0957745000001 -16.12875919999998, -68.09899860000012 -16.12819979999998, -68.1016730000001 -16.12862449999998, -68.104932 -16.129386799999978, -68.10821710000005 -16.131721899999977, -68.11133040000004 -16.133493599999987, -68.11255620000009 -16.135303399999987, -68.11369240000008 -16.13758179999999, -68.11500260000004 -16.140221799999985, -68.11597910000002 -16.143134599999982, -68.11615130000003 -16.145905799999984, -68.11756810000003 -16.149671199999982, -68.11817880000004 -16.151298099999984, -68.11956360000003 -16.154869, -68.12033410000002 -16.156850499999983, -68.12160880000002 -16.160158699999982, -68.12412990000001 -16.16236869999998, -68.12678580000002 -16.16472529999998, -68.12892340000002 -16.16665549999998, -68.13126690000003 -16.16873919999998, -68.13399390000002 -16.17116739999998, -68.13555620000002 -16.17327489999998, -68.13710790000003 -16.175423399999982, -68.13789620000003 -16.177391, -68.13871290000002 -16.17939279999998, -68.13908920000002 -16.184023699999983, -68.13848739999999 -16.18520359999998, -68.1387652 -16.187368099999983, -68.1390618 -16.18974689999998, -68.13937060000005 -16.192102700000042, -68.13944549999998 -16.192674, -68.137249 -16.19342149999998, -68.13413309999996 -16.19475729999998, -68.131783 -16.195837499999985, -68.12964839999997 -16.196710299999985, -68.12826639999996 -16.199861799999983, -68.12741659999996 -16.201788299999986, -68.12637059999996 -16.204154199999987, -68.12500409999996 -16.2072561, -68.12366839999996 -16.210294, -68.12280179999995 -16.212290499999988, -68.12250989999994 -16.21515809999999, -68.12219259999993 -16.2181978, -68.12174409999993 -16.2206213, -68.12170839999993 -16.22285229999999, -68.12151749999992 -16.224884, -68.12116209999992 -16.227919, -68.12092349999993 -16.230349199999985, -68.12056809999993 -16.233603899999988, -68.12039869999994 -16.235541699999988, -68.12011959999994 -16.238381799999985, -68.11976169999994 -16.241734899999987, -68.11948209999993 -16.24450339999997, -68.11918 -16.24747979999997, -68.11895279999993 -16.24996679999997, -68.11822349999994 -16.25298189999997, -68.11790689999995 -16.25481569999997, -68.11758889999996 -16.256273, -68.11733319999995 -16.257713499999973, -68.11676579999994 -16.260627, -68.11757179999994 -16.26333519999998, -68.118261 -16.265732499999977, -68.11911809999991 -16.268536699999977, -68.1197103999999 -16.270508, -68.1200040999999 -16.271570099999977, -68.1204489999999 -16.277833899999983, -68.1206552999999 -16.27937019999998, -68.1208392999999 -16.28023569999998, -68.1264867999999 -16.287759099999985, -68.12720209999989 -16.288560699999984, -68.1275556999999 -16.29013559999998, -68.129371 -16.297924299999984, -68.13207430000003 -16.30321580000007, -68.13451510000003 -16.308032300000068, -68.13612710000005 -16.311263, -68.13752990000003 -16.31402, -68.14006730000004 -16.319065400000067, -68.14066540000003 -16.320259800000073, -68.14516350000007 -16.325354, -68.14671280000003 -16.327094500000072, -68.14784030000003 -16.328391500000073, -68.14884250000006 -16.329514300000078, -68.15040620000008 -16.33483970000008, -68.15162220000005 -16.338952400000075, -68.15232670000007 -16.34135430000008, -68.15197360000008 -16.34863760000008, -68.15163560000005 -16.35575130000007, -68.15156590000005 -16.35755040000008, -68.15134060000007 -16.361961500000078, -68.15104190000007 -16.36762640000008, -68.14912950000006 -16.369077800000078, -68.14655020000006 -16.37100480000008, -68.14464310000005 -16.37242020000008, -68.14350580000003 -16.37327470000007, -68.14079150000006 -16.37530770000008, -68.13750050000007 -16.377749600000083, -68.13494870000004 -16.379664700000067, -68.13049460000008 -16.382994100000083, -68.12876560000004 -16.384296400000068, -68.12504920000006 -16.38707560000008, -68.12309650000005 -16.388521500000078, -68.12063960000008 -16.390353900000083, -68.12016220000005 -16.39443470000008, -68.11981 -16.39725560000008, -68.1189661 -16.400705699999985, -68.11855889999956 -16.40054269999998, -68.118 -16.4003)","MULTIPOINT ((-67.977 -16.0417), (-68.118 -16.4003))",POINT (-67.977 -16.0417),POINT (-68.118 -16.4003),-67.977,-16.0417,-68.118,-16.4003
2,124798892_0,line,BO,30806.576771969576,115000,1.0,50.0,40,80,False,False,False,"LINESTRING (-68.11 -16.132, -68.10997630000024 -16.132002300000124, -68.11018040000005 -16.13205769999998, -68.11133040000004 -16.133493599999987, -68.11286510000008 -16.135088499999988, -68.113877 -16.1374761, -68.11474340000005 -16.139144, -68.11576820000003 -16.141273299999988, -68.11613530000002 -16.1426998, -68.11633950000002 -16.14580349999998, -68.11723430000002 -16.148078499999983, -68.11834210000004 -16.151141199999984, -68.11934790000004 -16.153649599999984, -68.12009270000003 -16.155554499999983, -68.12098740000002 -16.15776939999998, -68.12192130000003 -16.160145099999983, -68.123789 -16.161751399999982, -68.12732560000002 -16.16448309999998, -68.12911160000002 -16.16588819999998, -68.13228240000002 -16.16872219999998, -68.13348610000003 -16.16973849999998, -68.13532060000003 -16.171346599999982, -68.13757160000003 -16.174299499999982, -68.13887620000003 -16.176903399999983, -68.13960060000002 -16.17868689999998, -68.14004090000002 -16.18277559999998, -68.1402749 -16.18464949999998, -68.1405623 -16.186565199999983, -68.1409234 -16.188318, -68.1414157 -16.190570799999982, -68.14182539999997 -16.19256979999998, -68.13918839999997 -16.19353689999998, -68.13443439999996 -16.195176799999984, -68.13268189999997 -16.19577, -68.12988769999997 -16.197824399999984, -68.12858179999996 -16.199659899999983, -68.12778779999996 -16.201390299999986, -68.12664489999996 -16.204075399999986, -68.12533989999997 -16.2070666, -68.12384009999995 -16.21043189999999, -68.12293259999994 -16.212512099999987, -68.12271739999994 -16.21467249999999, -68.12240729999994 -16.2178496, -68.12208769999994 -16.22027309999999, -68.12189919999993 -16.222992, -68.121737 -16.22487029999999, -68.12141729999992 -16.228159499999986, -68.12122169999994 -16.230624099999986, -68.12094259999994 -16.233830699999988, -68.12080179999994 -16.235404199999987, -68.12048219999994 -16.239107799999985, -68.12023169999995 -16.241867699999986, -68.11991539999993 -16.245768, -68.11956639999993 -16.24965139999997, -68.119229 -16.25374779999997, -68.11857509999996 -16.25598829999997, -68.11841839999995 -16.256996, -68.11907989999995 -16.260841399999975, -68.12001029999993 -16.26267819999998, -68.12122 -16.26512639999998, -68.12188579999992 -16.26842829999998, -68.1223744999999 -16.2716, -68.1225926999999 -16.272104399999982, -68.12467439999989 -16.279064799999983, -68.1259447999999 -16.283194, -68.1295903999999 -16.290793299999983, -68.1300611999999 -16.293642299999984, -68.1304101999999 -16.295801099999984, -68.1309022999999 -16.298563599999984, -68.1322874999999 -16.300725699999987, -68.13398239999991 -16.303453099999988, -68.1345968999999 -16.304446899999988, -68.13555329999991 -16.305957699999986, -68.13730259999991 -16.308751499999985, -68.13891589999992 -16.311326199999986, -68.14028719999992 -16.313478399999987, -68.14153169999992 -16.315453599999987, -68.14311279999991 -16.317957499999988, -68.14412909999992 -16.319616399999987, -68.14531839999991 -16.321503099999987, -68.14687179999991 -16.323976699999985, -68.14780019999992 -16.325442699999986, -68.14849559999992 -16.326552099999986, -68.14920659999991 -16.327694299999987, -68.15043269999991 -16.329605199999985, -68.15207549999998 -16.332195800000058, -68.1532503 -16.33407980000006, -68.153928 -16.33683450000006, -68.1551225 -16.34166780000006, -68.15472020000001 -16.346753600000067, -68.1544788 -16.350001700000064, -68.154097 -16.355051800000066, -68.1539048 -16.356870800000063, -68.1537921 -16.358739300000067, -68.15371180000001 -16.359827800000065, -68.1536383 -16.360935200000064, -68.15343810000003 -16.363292, -68.15330930000003 -16.365129600000067, -68.15316890000003 -16.366869900000072, -68.15304650000006 -16.368374700000082, -68.15337920000002 -16.370319600000066, -68.1528 -16.3698)","MULTIPOINT ((-68.11 -16.132), (-68.1528 -16.3698))",POINT (-68.11 -16.132),POINT (-68.1528 -16.3698),-68.11,-16.132,-68.1528,-16.3698
3,174006319_0,line,BO,16438.43781791929,115000,1.0,50.0,28,0,False,False,False,"LINESTRING (-67.7617 -16.3979, -67.7704464000001 -16.3954001, -67.7710666000001 -16.394612, -67.7716346000001 -16.3939055, -67.77616460000009 -16.3896726, -67.77687510000008 -16.3890082, -67.77925460000007 -16.3865241, -67.78084 -16.3848578, -67.78291010000007 -16.3828039, -67.78465710000006 -16.381186, -67.78592940000006 -16.3800622, -67.78794430000006 -16.3782551, -67.79247390000006 -16.3740874, -67.796498 -16.3704443, -67.79786 -16.3692167, -67.80022930000005 -16.3669992, -67.80125780000004 -16.3663289, -67.80674930000005 -16.3626286, -67.80922080000005 -16.3605297, -67.81340470000005 -16.3571289, -67.81510210000005 -16.3555399, -67.81839870000005 -16.3527033, -67.82448110000004 -16.3472256, -67.82529740000004 -16.344357, -67.82716850000004 -16.3380081, -67.827738 -16.3357528, -67.82249910000004 -16.3265753, -67.82119370000004 -16.324429, -67.81863760000003 -16.3205116, -67.81817430000002 -16.3163864, -67.81970410000002 -16.3082497, -67.82042580000002 -16.3040313, -67.82166510000002 -16.298409, -67.82342110000002 -16.2968729, -67.82597760000002 -16.2921544, -67.82828820000015 -16.288434300000056, -67.83268040000014 -16.286112200000062, -67.83443480000012 -16.286141300000054, -67.83491750000009 -16.286091100000043, -67.835 -16.2861)","MULTIPOINT ((-67.7617 -16.3979), (-67.835 -16.2861))",POINT (-67.7617 -16.3979),POINT (-67.835 -16.2861),-67.7617,-16.3979,-67.835,-16.2861
4,174006324_0,line,BO,18607.981625944016,115000,1.0,50.0,41,0,False,False,False,"LINESTRING (-67.7335 -16.1831, -67.7335274000001 -16.1830906, -67.7340407000001 -16.1838666, -67.7368925000001 -16.1858683, -67.73908040000009 -16.1873708, -67.74619460000011 -16.192606400000045, -67.7520767000001 -16.198889700000045, -67.7540642000001 -16.199154, -67.7559793000001 -16.199530100000043, -67.7592570000001 -16.20217790000004, -67.7671025000001 -16.205086800000043, -67.7730704000001 -16.207267400000045, -67.78295700000011 -16.211733400000043, -67.7866424000001 -16.212712100000044, -67.79448510000012 -16.215586400000042, -67.7981464000001 -16.217387700000046, -67.80554120000009 -16.221262700000047, -67.81087260000014 -16.22384770000006, -67.81667240000009 -16.226949200000046, -67.82037110000012 -16.228807100000054, -67.82508220000015 -16.231630100000057, -67.82686880000011 -16.23273160000005, -67.82989030000019 -16.238919100000054, -67.83026630000013 -16.242034800000056, -67.8329907000001 -16.245542400000044, -67.83416010000015 -16.24787540000006, -67.83469650000016 -16.249199, -67.83650440000012 -16.253823800000053, -67.83626540000009 -16.256902400000047, -67.83610230000019 -16.260755800000055, -67.8350930000001 -16.263449200000046, -67.83303910000019 -16.266301900000055, -67.83227180000019 -16.270019900000054, -67.83228790000017 -16.27222910000006, -67.83223960000014 -16.274510300000063, -67.83279280000016 -16.27839970000006, -67.83422400000019 -16.28345680000006, -67.83500410000009 -16.286005900000042, -67.835 -16.2861)","MULTIPOINT ((-67.7335 -16.1831), (-67.835 -16.2861))",POINT (-67.7335 -16.1831),POINT (-67.835 -16.2861),-67.7335,-16.1831,-67.835,-16.2861
5,208077837_0,line,BO,14745.167727828233,230000,1.0,50.0,42,44,False,False,False,"LINESTRING (-68.1702 -16.6926, -68.16990840000001 -16.689945399999967, -68.17011339999976 -16.68656890000004, -68.17116499999976 -16.68240080000004, -68.17190199999976 -16.679452700000038, -68.17257119999977 -16.676932900000036, -68.17343159999976 -16.673349500000036, -68.17407299999977 -16.670628700000037, -68.17491799999976 -16.667204800000036, -68.17572289999977 -16.663807400000035, -68.17658319999977 -16.660483800000033, -68.17747449999978 -16.657024200000034, -68.17758549999978 -16.653907300000036, -68.17767719999976 -16.650986600000035, -68.17773389999977 -16.647752600000036, -68.17782549999977 -16.644414100000034, -68.17789959999978 -16.641280200000033, -68.17798689999978 -16.63782040000003, -68.17806099999979 -16.63447330000003, -68.17814819999978 -16.63169030000003, -68.17822669999978 -16.62757430000003, -68.17831399999979 -16.62410580000003, -68.17834449999978 -16.62104690000003, -68.18040729999979 -16.61782910000003, -68.18240379999976 -16.614775400000035, -68.18264369999976 -16.611168900000035, -68.18291759999995 -16.607458699999977, -68.18321379999978 -16.603446500000036, -68.18344269999977 -16.599600700000035, -68.18395289999977 -16.592336800000034, -68.18450899999976 -16.58464, -68.18474009999976 -16.581026600000033, -68.18501269999976 -16.577475800000034, -68.18518499999976 -16.574631400000033, -68.18539469999982 -16.57156020000003, -68.18358479999982 -16.56897710000003, -68.18188269999983 -16.566481, -68.18181679999981 -16.566096600000026, -68.181 -16.5648)","MULTIPOINT ((-68.1702 -16.6926), (-68.181 -16.5648))",POINT (-68.1702 -16.6926),POINT (-68.181 -16.5648),-68.1702,-16.6926,-68.181,-16.5648
6,208080323_0,line,BO,6258.526268575136,115000,1.0,50.0,43,87,False,False,False,"LINESTRING (-68.182 -16.5658, -68.18209829999984 -16.565496700000025, -68.18044709999978 -16.56356370000003, -68.17993829999978 -16.56168690000003, -68.17859249999978 -16.55841510000003, -68.17656549999978 -16.55652030000003, -68.17335969999978 -16.55509390000003, -68.16788399999979 -16.543854400000033, -68.16343729999979 -16.545632500000032, -68.16183269999979 -16.54424030000003, -68.16057149999979 -16.54205090000003, -68.16029520000009 -16.5415734, -68.15950689999978 -16.540211400000032, -68.15714639999979 -16.538754, -68.15483029999979 -16.537325400000032, -68.15347569999979 -16.535021400000034, -68.15186649999978 -16.53493390000003, -68.150464 -16.535267699999977, -68.14993090000007 -16.53535209999998, -68.14967670000007 -16.535318799999978, -68.14944270000007 -16.535236699999977, -68.14924060000007 -16.53504009999998, -68.14915420000007 -16.534718699999978, -68.14916590000023 -16.534388299999915, -68.14922250000022 -16.534054799999915, -68.14928840000022 -16.533718799999914, -68.14888650000007 -16.533358399999976, -68.14852920000007 -16.533483799999978, -68.14674129999999 -16.53348089999985, -68.1467 -16.5335)","MULTIPOINT ((-68.182 -16.5658), (-68.1467 -16.5335))",POINT (-68.182 -16.5658),POINT (-68.1467 -16.5335),-68.182,-16.5658,-68.1467,-16.5335
7,208131299_0,line,BO,64275.54873828081,115000,1.0,50.0,2,88,False,False,False,"LINESTRING (-67.044 -17.9683, -67.04472189999996 -17.969922699999973, -67.04471589999996 -17.970385499999974, -67.04598499999972 -17.97077190000008, -67.04738189999996 -17.969898099999973, -67.04783369999997 -17.96779749999997, -67.0458746999997 -17.964188700000065, -67.0465630999997 -17.961265600000065, -67.04740689999969 -17.95771780000006, -67.04824889999969 -17.95420560000006, -67.05058849999969 -17.951330500000058, -67.05331209999969 -17.949057400000058, -67.05617079999968 -17.946730200000058, -67.05908519999967 -17.944320300000054, -67.06192119999967 -17.942033600000055, -67.06475109999967 -17.939649900000056, -67.06763739999967 -17.937291400000056, -67.07054389999966 -17.934885, -67.07342509999967 -17.932512100000054, -67.07646229999966 -17.929967, -67.07941589999967 -17.927453500000052, -67.08172549999998 -17.92547959999997, -67.08449709999967 -17.924605500000055, -67.08716719999967 -17.923179400000055, -67.08944989999968 -17.920229400000057, -67.09189619999967 -17.917103300000058, -67.09398689999966 -17.914362900000057, -67.09651139999966 -17.911067600000056, -67.09890069999966 -17.908063200000054, -67.10124029999966 -17.904977600000056, -67.10359419999966 -17.901939300000056, -67.10596219999967 -17.898873800000057, -67.10834809999966 -17.895753700000057, -67.11087249999966 -17.89253920000006, -67.11329039999967 -17.88926380000006, -67.11579349999967 -17.886056, -67.11828249999967 -17.882861700000056, -67.12073579999966 -17.879708, -67.12317499999966 -17.87660150000006, -67.12550039999965 -17.87344090000006, -67.12788259999965 -17.870408800000057, -67.13050669999966 -17.867532300000057, -67.13320899999965 -17.86466250000006, -67.13588989999965 -17.86167760000006, -67.13857799999965 -17.85868590000006, -67.14123039999966 -17.855789, -67.14379759999966 -17.85291220000006, -67.14641449999965 -17.85000840000006, -67.14903859999964 -17.847145100000063, -67.15164129999964 -17.844214100000062, -67.15441699999967 -17.841301, -67.15688659999967 -17.83860360000008, -67.15948369999967 -17.83572710000008, -67.16208729999967 -17.832762, -67.16393219999966 -17.82966590000008, -67.16584129999967 -17.82643250000008, -67.16778919999967 -17.82315670000008, -67.16968039999968 -17.82001550000008, -67.17165379999967 -17.816599300000078, -67.17362979999967 -17.813317, -67.1755908999999 -17.8100197, -67.17756179999965 -17.80661430000006, -67.17954579999966 -17.80329670000006, -67.18154409999966 -17.80004670000006, -67.18345849999992 -17.79680809999999, -67.18546239999965 -17.793418, -67.18743609999991 -17.7900913, -67.18936349999991 -17.786842499999988, -67.19137179999964 -17.78345740000006, -67.19329189999965 -17.78026130000006, -67.19526329999967 -17.77697030000006, -67.19881979999965 -17.776597, -67.20245999999966 -17.77680750000006, -67.20606689999967 -17.77703970000006, -67.21047199999967 -17.77731630000006, -67.21449299999966 -17.77758350000006, -67.21837369999966 -17.77781880000006, -67.22227789999965 -17.77805420000006, -67.22626209999966 -17.77831810000006, -67.23018299999966 -17.77857250000006, -67.23414719999965 -17.778817400000058, -67.23805609999974 -17.77905710000008, -67.24203859999974 -17.77931160000008, -67.24595619999974 -17.77957020000008, -67.24977089999975 -17.77983670000008, -67.25285309999974 -17.780024800000078, -67.25703459999974 -17.780273100000077, -67.26042159999975 -17.780500300000078, -67.26423579999974 -17.78072420000008, -67.26817399999973 -17.78097890000008, -67.27182409999973 -17.78122180000008, -67.27527669999974 -17.781660700000078, -67.27863459999973 -17.782789200000078, -67.28213899999973 -17.783935800000076, -67.28589859999973 -17.785104900000075, -67.28985679999973 -17.786373300000076, -67.29357129999973 -17.787637600000075, -67.29737409999971 -17.78887, -67.3011011999997 -17.790070300000078, -67.3050804999997 -17.791350600000076, -67.3087949999997 -17.792570900000076, -67.31245869999971 -17.793790300000076, -67.31626789999972 -17.795001200000073, -67.31978579999972 -17.796189400000074, -67.32369589999972 -17.797456800000074, -67.32748719999972 -17.798673300000072, -67.33109429999972 -17.79988410000007, -67.33468349999971 -17.80031970000007, -67.33863519999971 -17.80053470000007, -67.34261069999971 -17.800795, -67.3465148999997 -17.80098740000007, -67.3504368999997 -17.801185400000072, -67.35436489999971 -17.801417400000073, -67.3583463999997 -17.801615400000074, -67.3621078999997 -17.801819100000074, -67.3660298999997 -17.802028400000076, -67.3696844999997 -17.802232100000076, -67.37359469999971 -17.802464100000076, -67.37692839999971 -17.802662100000077, -67.38022049999971 -17.802809200000077, -67.3844396999997 -17.80306380000008, -67.3900968999997 -17.80338070000008, -67.3925867999997 -17.80351080000008, -67.3958372999997 -17.80369190000008, -67.3996819999997 -17.80390120000008, -67.4023976999997 -17.80408230000008, -67.4062127999997 -17.80415010000008, -67.4099624999997 -17.804257600000078, -67.41400329999969 -17.80435380000008, -67.4166021999997 -17.80101660000007, -67.41903259999972 -17.797899, -67.42139769999972 -17.794877600000074, -67.4237092999997 -17.791941, -67.42615169999972 -17.788732800000076, -67.42865939999973 -17.785558400000074, -67.43115519999974 -17.782389600000077, -67.43362129999974 -17.77918120000008, -67.43603989999974 -17.776108600000082, -67.43852979999973 -17.772854800000083, -67.44213599999972 -17.771032900000083, -67.44598069999972 -17.771870500000084, -67.44980769999972 -17.772725, -67.45357519999973 -17.773500200000083, -67.45746749999974 -17.77435470000008, -67.46116969999974 -17.77520350000008, -67.46487579999969 -17.777934100000078, -67.46471529999968 -17.781561300000078, -67.46440039999968 -17.785058300000077, -67.46399629999968 -17.78899080000008, -67.46370529999967 -17.79186260000008, -67.46000529999968 -17.79403960000008, -67.45687759999969 -17.79594820000008, -67.45545139999967 -17.79772270000008, -67.455269 -17.79765809999997, -67.4553 -17.7977)","MULTIPOINT ((-67.044 -17.9683), (-67.4553 -17.7977))",POINT (-67.044 -17.9683),POINT (-67.4553 -17.7977),-67.044,-17.9683,-67.4553,-17.7977
8,208137802_0,line,BO,22392.85756438789,230000,1.0,50.0,46,10,False,False,False,"LINESTRING (-66.1227 -17.4135, -66.11599519999997 -17.42857079999997, -66.11574069999942 -17.42891380000006, -66.11490419999943 -17.429827500000062, -66.11385579999943 -17.431531600000064, -66.11267929999943 -17.433458, -66.10995439999945 -17.437965400000067, -66.10968059999945 -17.440671800000068, -66.10911019999945 -17.445816, -66.10858919999944 -17.451221200000067, -66.10839599999944 -17.455456200000068, -66.10821939999944 -17.459892800000066, -66.10812909999945 -17.462541600000066, -66.10898709999944 -17.463982100000067, -66.11244129999943 -17.469666700000065, -66.11447039999943 -17.472759900000064, -66.11721359999943 -17.477073400000062, -66.11883729999943 -17.47953250000006, -66.12082279999943 -17.482591600000063, -66.12208119999943 -17.48448940000006, -66.12516259999943 -17.48913650000006, -66.12752879999942 -17.492798700000062, -66.12901849999942 -17.495060600000063, -66.13080929999941 -17.49777380000006, -66.13330129999947 -17.501665600000077, -66.13630609999947 -17.506241800000076, -66.13839429999948 -17.509458400000074, -66.14107509999947 -17.513576200000074, -66.14476459999946 -17.51908, -66.14828939999946 -17.523754300000075, -66.14952139999946 -17.525532300000076, -66.15565519999946 -17.528057900000075, -66.16145949999945 -17.530495400000074, -66.16497109999945 -17.531814700000073, -66.16809399999944 -17.53315920000007, -66.17200089999945 -17.534742300000072, -66.17452759999945 -17.53583540000007, -66.17983119999946 -17.538002800000072, -66.18298709999945 -17.53925920000007, -66.18848359999947 -17.541507300000077, -66.19291439999947 -17.543064200000078, -66.19772629999947 -17.544754, -66.19972959999947 -17.54544690000008, -66.20509709999948 -17.54806970000008, -66.20912209999948 -17.550059300000083, -66.21256019999947 -17.55174280000008, -66.21584929999948 -17.55305760000008, -66.21850009999947 -17.55417690000008, -66.22199879999947 -17.55559380000008, -66.22613099999947 -17.55735710000008, -66.22810470000019 -17.55819870000002, -66.221 -17.5704)","MULTIPOINT ((-66.1227 -17.4135), (-66.221 -17.5704))",POINT (-66.1227 -17.4135),POINT (-66.221 -17.5704),-66.1227,-17.4135,-66.221,-17.5704
